,Date,Enet1_B1022,Enet1_B1031,Enet1_B1016,Enet1_B1015,Enet1_B1018,Enet1_B1021,Enet1_B1020,Enet1_B1024,Enet1_B1017,Enet1_B1013,Enet1_B1023,Enet1_B1019,Enet1_B1025,EC_demand,EC_surplus,EC_to_GRID,GRID_to_EC,EFF,NOM_CAP_kWh,SOC,ESOC_D,ESOC_C,DISC,CHAR,EC_to_GRID_B,GRID_to_EC_B
0,2005-01-01 00:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,576.8057736625811,517.3297642465753,0.0,1.3863157894736842,0.0,0.0,0.0
1,2005-01-01 01:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,575.4194578731075,515.9434484571017,1.386315789473656,1.3863157894736842,0.0,0.0,0.0
2,2005-01-01 02:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,574.0331420836338,514.557132667628,2.772631578947312,1.3863157894736842,0.0,0.0,0.0
3,2005-01-01 03:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,572.6468262941602,513.1708168781544,4.158947368420968,1.3863157894736842,0.0,0.0,0.0
4,2005-01-01 04:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,571.2605105046865,511.7845010886807,5.545263157894624,1.3863157894736842,0.0,0.0,0.0
5,2005-01-01 05:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,569.8741947152129,510.39818529920706,6.93157894736828,1.3863157894736842,0.0,0.0,0.0
6,2005-01-01 06:00:00,6.938,6.531,6.897,6.887,6.885,6.928,6.917,5.614,6.855,6.783,5.61,6.971,5.668,85.48400000000001,0.0,0.0,85.48400000000001,0.95,200.8456731780822,479.891036820476,509.0118695097334,8.317894736841936,89.98315789473686,0.0,0.0,0.0
7,2005-01-01 07:00:00,7.894,6.945,8.01,7.85,7.907,7.629,7.59,6.008,7.332,7.257,6.125,7.127,5.911,93.585,0.0,0.0,93.585,0.95,200.8456731780822,381.3805105046865,419.02871161499655,98.30105263157878,98.51052631578948,0.0,0.0,0.0
8,2005-01-01 08:00:00,7.206,6.196,7.322,7.2,7.327,6.934,6.918,5.515,6.62,6.734,5.508,6.782,5.472,85.73399999999998,0.0,0.0,85.73399999999998,0.95,200.8456731780822,291.13419471521286,320.51818529920706,196.81157894736828,90.24631578947367,0.0,0.0,0.0
9,2005-01-01 09:00:00,3.297,2.152,3.263,4.064,4.135999999999999,4.109,3.901,1.6660000000000004,2.969,2.9410000000000003,1.0869999999999997,2.822,1.6989999999999998,38.10600000000001,0.0,0.0,38.10600000000001,0.95,200.8456731780822,251.02261576784443,230.2718695097334,287.05789473684194,40.11157894736843,0.0,0.0,0.0
10,2005-01-01 10:00:00,0.45999999999999996,-1.1350000000000007,0.4660000000000002,0.8099999999999996,0.8770000000000007,1.045,0.6970000000000001,-1.9180000000000001,0.40300000000000047,-0.6849999999999996,-2.2070000000000007,0.09899999999999931,-1.5579999999999998,4.857,-7.503000000000001,2.646000000000001,0.0,0.95,200.8456731780822,253.53631576784443,190.16029056236496,327.1694736842104,0.0,2.5137000000000005,0.1323000000000003,0.0
11,2005-01-01 11:00:00,-0.11400000000000077,-1.468,-0.23299999999999965,-0.6989999999999998,-0.5960000000000001,-0.258,-0.5750000000000002,-2.659,-0.37399999999999967,-1.521,-2.4770000000000003,-0.4500000000000002,-1.9590000000000005,0.0,-13.383,13.383,0.0,0.95,200.8456731780822,266.2501657678444,192.67399056236496,324.6557736842104,0.0,12.713849999999999,0.6691500000000001,0.0
12,2005-01-01 12:00:00,0.5049999999999999,-1.4479999999999995,0.5830000000000002,-0.7459999999999996,-0.2060000000000004,-0.6270000000000007,-1.29,-2.6790000000000003,-0.2940000000000005,-1.1190000000000007,-2.215,0.5730000000000004,-1.2459999999999996,1.6610000000000005,-11.870000000000001,10.209,0.0,0.95,200.8456731780822,275.9487157678444,205.38784056236494,311.9419236842104,0.0,9.69855,0.5104500000000005,0.0
13,2005-01-01 13:00:00,0.46799999999999997,-0.5499999999999998,0.23099999999999987,-1.0259999999999998,-0.7949999999999999,-0.31700000000000017,-0.8740000000000006,-2.3920000000000003,0.08800000000000008,-1.37,-1.4140000000000001,0.13900000000000023,-1.077,0.9260000000000002,-9.815000000000001,8.889000000000001,0.0,0.95,200.8456731780822,284.3932657678444,215.08639056236495,302.2433736842104,0.0,8.444550000000001,0.4444499999999998,0.0
